URL,Status
https://www.bostonglobe.com/news/bigpicture/2017/08/11/border-patrol-agents-training/4IAQzv4t5hD1nBVrkm4R4O/story.html?p1=BP_MainPhoto,200
https://www.bostonglobe.com/news/bigpicture/2017/06/21/portugal-forest-fire/OzhygMdwflLRHFrZI5aezO/story.html?p1=BP_Headline,200
https://www.bostonglobe.com/news/bigpicture/2017/08/02/the-gospel-love-tones-keep-spreading-good-news/71tPoSsuU4AdTo33NDscEK/story.html?p1=BP_SeePhotos,200
https://www.bostonglobe.com/news/bigpicture/2017/07/24/world-aquatics-championships/T3Roesr7lBg2avnACc1KBK/story.html?p1=BP_Headline,200
https://www.bostonglobe.com/news/bigpicture/2017/08/19/free-speech-rally-and-counter-protest/o0YfQ3S21r7SZuR1FqLjpI/story.html?p1=BP_PhotoTextLink,200
https://www.bostonglobe.com/news/bigpicture/2017/05/12/robot-defined/3EvC6rtXN7PtDAsBisMjlN/story.html?p1=BP_Headline,200
https://www.bostonglobe.com/news/bigpicture/2017/06/26/homeland-tea/mZACevBoCXEMo009R0q60O/story.html?p1=BP_PhotoTextLink,200
https://www.bostonglobe.com/news/bigpicture/2017/03/17/sox-spring-training-detail/DRLpmZ1iXT4OfaPid9B50M/story.html?p1=BP_Headline,200
https://www.bostonglobe.com/news/bigpicture/2017/03/09/globe-photos-month-march/OrozjB1jRhGl0XW9YmGgUM/story.html?p1=BP_Headline,200
https://www.bostonglobe.com/news/bigpicture/2017/04/17/boston-marathon/rYelXd1qH1qQtW3VCuj6OM/story.html?p1=BP_Headline,200
https://www.bostonglobe.com/news/bigpicture/2017/04/17/boston-marathon/rYelXd1qH1qQtW3VCuj6OM/story.html?p1=BP_PhotoTextLink,200
https://www.bostonglobe.com/news/bigpicture/2017/08/20/nra-night-nascar-bristol-tenn/N1A7z6N3qqiTaQBShvnV6O/story.html?p1=BP_Headline,200
https://www.bostonglobe.com/news/bigpicture/2017/05/01/globe-photos-month-april/f9T3dT1tbCIvYb829nrgPI/story.html?p1=BP_SeePhotos,200
https://www.bostonglobe.com/news/bigpicture/2017/06/09/graduates/wqqcRxZLvWrmqdmdtfxvNN/story.html?p1=BP_MainPhoto,200
https://www.bostonglobe.com/news/bigpicture/2017/05/19/world-weather-report/5TJAYQrqaSrnEtgdEfnRuL/story.html?p1=BP_PhotoTextLink,200
https://www.bostonglobe.com/news/bigpicture/2017/06/16/sail-boston/L8whXbOTK567cZB4aQQScP/story.html?p1=BP_PhotoTextLink,200
http://www.bostonglobe.com/sports/2017/09/30/baseball-standings/G6K9mjYu6AokJmy36PkhcL/story.html,200
http://www.bostonglobe.com/arts/2017/09/28/alas-fat-tweet-here/mU9M4WUiLwm24Gqsz785DL/story.html,200
http://www.bostonglobe.com/metro/2017/09/30/puertorico/oR7wQVD9t7ohAbtU3pK7nO/story.html,200
http://www.bostonglobe.com/arts/books/2017/09/28/local-bestsellers/cVK1gfWsIHoKkKh06MmxGO/story.html,200
http://www.bostonglobe.com/rf/pdf_140x243/Boston/2011-2020/2017/09/18/FrontPages/001AGLXXX0918F.jpg,200
http://www.bostonglobe.com/rf/pdf_140x243/Boston/2011-2020/2017/09/08/FrontPages/001AGLXXX0908F.jpg,200
http://www.bostonglobe.com/rf/pdf_140x243/Boston/2011-2020/2017/09/21/FrontPages/001AGLXXX0921F.jpg,200
http://www.bostonglobe.com/metro/regionals/west/2017/09/29/armenian-american-father-and-daughter-provide-unique-perspective-armenian-genocide-new-museum-exhibit-watertown/w705zr23EMW6mqybpvGHjJ/story.html,200
http://www.bostonglobe.com/lifestyle/travel/2017/09/28/where-mother-nature-guest-honor/cNexu62gunNo8PJlLWL8EJ/story.html,200
http://www.bostonglobe.com/rf/pdf_140x243/Boston/2011-2020/2017/09/06/FrontPages/001AGLXXX0906F.jpg,200
